ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
2606022NPYGAR6,Tertunda,234092040299948,2026-06-02 16:34:21,,2026-06-02 12:22:07,Unilever Indonesia Official Shop,14318452,Shopee Mall(Non-CB),40007329464,[BELI 2 LEBIH HEMAT] Molto Pewangi Pakaian Active Fresh 2x765 mL,260619248385,Normal Product,,Perlengkapan Rumah,Perawatan Rumah,Pembersih,19000,1,Komisi Shopee,,19000,,1.50%,285,0.00%,0,285,285,0,285,,0,0.00%,0,100.00%,285,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022NCHP239,Tertunda,234091689258137,2026-06-02 16:28:10,,2026-06-01 22:25:55,Babycinnamon ,18877429,Preferred(Non-CB),44704612531,[FREE BANDANA] Dress Sakura uk. Bayi - 2 Tahun / Dres Anak Bayi Perempuan Premium Daster Rayon Daster Katun Daily 6-18 6-12 24 M,277330547896,Normal Product,,Fashion Bayi & Anak,Pakaian Bayi,Dress,38500,1,Komisi XTRA,,38500,,1.50%,577.5,1.50%,577.5,1155,577.5,577.5,1155,,0,0.00%,0,100.00%,1155,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,dressanakperempuan,,,,,Facebook
2606022NAEWE1D,Tertunda,234091619248557,2026-06-02 16:27:03,,2026-05-30 20:27:14,LAPAK INQ,38472156,Preferred(Non-CB),25605842725,Celak Mata Kajal Ameerah Hitam Pekat,270456209456,Normal Product,,Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,11400,1,Komisi XTRA,,11400,,1.50%,171,2.50%,285,456,319.5,532.5,852,,0,0.00%,0,100.00%,852,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
2606022NAEWE1D,Tertunda,234091619248557,2026-06-02 16:27:03,,2026-05-30 20:27:14,LAPAK INQ,38472156,Preferred(Non-CB),25605842725,Celak Mata Kajal Ameerah Hitam Pekat,197245941437,Normal Product,,Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,9900,1,Komisi XTRA,,9900,,1.50%,148.5,2.50%,247.5,396,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
2606022N7S2VMQ,Tertunda,234091567289585,2026-06-02 16:25:33,,2026-06-02 16:21:19,RezekiStore88,953011104,C2C(Non-CB),22529702645,NK Deodorant Spray ORIGINAL,146974978071,Normal Product,,Perawatan & Kecantikan,Perawatan Tubuh,Deodoran,21999,2,Komisi XTRA,,41798,,0.00%,0,6.50%,2716.87,2716.87,0,2716.87,2716.87,,0,0.00%,0,100.00%,2716.87,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022N709BYK,Tertunda,234091503240270,2026-06-02 16:25:07,,2026-06-02 16:22:27,RinnAcc,14430107,Preferred(Non-CB),20594852951,Keranjang Clio Lavender 4 Sekat / Storage Lavender Clio Multifungsi Serbaguna Plastik ATK Kantor,214712822358,Normal Product,,Perlengkapan Rumah,Organizer Rumah,Organizer Meja,10200,1,Komisi Shopee,,10200,,1.50%,153,0.00%,0,153,153,0,153,,0,0.00%,0,100.00%,153,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022N6BAY7U,Tertunda,234091481273309,2026-06-02 16:24:48,,2026-06-01 10:56:12,JITDISA,931560526,Preferred(Non-CB),28939418910,Toper Karakter Lilo & Stitch Cake Topper Murah Hiasan Kue Ulang Tahun Full Stick,265945111391,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Alat & Dekorasi Baking,12500,1,Komisi Shopee,,12500,,1.50%,187.5,0.00%,0,187.5,187.5,0,187.5,,0,0.00%,0,100.00%,187.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022MK1BKGJ,Tertunda,234090833277975,2026-06-02 16:14:01,,2026-06-02 16:02:41,Peyek Bundoh Store Bogor,47768345,Preferred(Non-CB),43172660147,PEYEK BUNDOH - Peyek Daun Bayam Berbagai Rasa Pack (120gr),286936921351,Normal Product,,Makanan & Minuman,Makanan Ringan,Keripik & Kerupuk,19400,6,Komisi Shopee,,102432,,1.50%,1536.48,0.00%,0,1536.48,1536.48,0,1536.48,,0,0.00%,0,100.00%,1536.48,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022MFC268B,Tertunda,234090710289252,2026-06-02 16:11:52,,2026-06-01 18:39:01,TANDUR SUBUR ID,37280286,Preferred(Non-CB),20934413993,METAN KOMPLETA karung 25kg media tanam aglonema philodendron monstera alocasia caladium calathea anthurium sansevieria hoya,201768536391,Normal Product,,Perlengkapan Rumah,Taman,Tanah & Media Tanam,72900,1,Komisi XTRA,,43973,,1.50%,659.595,2.50%,1099.325,1758.92,659.595,1099.325,1758.92,,0,0.00%,0,100.00%,1758.92,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606022M8ERCRD,Tertunda,234090478224072,2026-06-02 16:07:59,,2026-06-01 14:54:34,urdhustore,1593596429,Preferred(Non-CB),44265170462,Daster Jumbo Rayon Premium Adem Busui Lengan 3/4 Motif Kekinian Muat BB 80kg - Dress Santai Wanita Nyaman Dipakai Seharian,291271175174,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,55890,1,Komisi XTRA,,47506,,1.50%,712.59,2.50%,1187.65,1900.24,712.59,1187.65,1900.24,,0,0.00%,0,100.00%,1900.24,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022KV3YG97,Tertunda,234090064271153,2026-06-02 16:01:11,,2026-06-02 11:43:42,Domibro Mainan,545605599,Preferred(Non-CB),20417934187,Mainan Anak My World Tree House Edukasi Block Mainan Anak Laki Laki mainan rakitan,68909451597,Normal Product,,Ibu & Bayi,Mainan,Mainan Balok,49000,1,Komisi XTRA,,48000,,1.50%,720,3.00%,1440,2160,720,1440,2160,,0,0.00%,0,100.00%,2160,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Threads
2606022KUD26VV,Tertunda,234090040240235,2026-06-02 16:00:44,,2026-06-02 15:57:13,Mr Variasi,230067757,Preferred(Non-CB),43857438528,Cover plat nomor motor universal list dan logo hologram BEAT VARIO MIO DLL sudah lengkap baut tinggal pasang sangat presisi untu,224336964822,Normal Product,,Sepeda Motor,Aksesoris Sepeda Motor,Aksesoris Sepeda Motor Lainnya,26500,1,Komisi XTRA,,26500,,1.50%,397.5,4.00%,1060,1457.5,397.5,1060,1457.5,,0,0.00%,0,100.00%,1457.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022KCXGSCW,Tertunda,234089555236551,2026-06-02 15:52:35,,2026-05-27 16:37:04,Beauty Kingdom Supplier,949833999,Preferred(Non-CB),44270796327,[READY INSTANT] BPOM Rising Lady Cat Eye AC 13 Warna 15ml Kutek Gel Polish Cat Eye Satin Silky Nail Art,253939988528,Normal Product,,Perawatan & Kecantikan,"Perawatan Tangan, Kaki & Kuku",Perawatan Kuku,52800,1,Komisi XTRA,,49632,,1.50%,744.48,0.50%,248.16,992.64,744.48,248.16,992.64,,0,0.00%,0,100.00%,992.64,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
2606022K49WQYA,Tertunda,234089265205749,2026-06-02 15:47:46,,2026-06-02 03:19:01,kenzie91,62222975,Preferred(Non-CB),9105241473,Sarung bantal CINTA Motif dan karakter ukuran 45cm x 95cm,90738019527,Normal Product,,Perlengkapan Rumah,Kamar Tidur,"Sprei, Sarung Bantal, & Sarung Guling",15320,1,Komisi XTRA,,15208,,1.50%,228.12,3.00%,456.24,684.36,456.225,912.45,1368.675,,0,0.00%,0,100.00%,1368.675,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606022K49WQYA,Tertunda,234089265205749,2026-06-02 15:47:46,,2026-06-02 03:19:01,kenzie91,62222975,Preferred(Non-CB),9105241473,Sarung bantal CINTA Motif dan karakter ukuran 45cm x 95cm,207495950134,Normal Product,,Perlengkapan Rumah,Kamar Tidur,"Sprei, Sarung Bantal, & Sarung Guling",15320,1,Komisi XTRA,,15207,,1.50%,228.105,3.00%,456.21,684.315,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606022K16SH23,Tertunda,234089161257670,2026-06-02 15:46:02,,2026-06-02 12:26:15,taskk96,1465900076,Preferred(Non-CB),28477724906,Terbaru bening Premium Couple Casing Iphone 17 Pro Max 17 Air 16E 16 Plus 11 Pro Max 16 Pro Max 7 Plus 14 Plus 13 Mini 8 Plus 12,185827098090,Normal Product,,Handphone & Aksesoris,Aksesoris,Casing & Skin,18977,1,Komisi XTRA,,15365,,0.50%,76.825,2.50%,384.125,460.95,76.825,384.125,460.95,,0,0.00%,0,100.00%,460.95,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022JR4TSKD,Tertunda,234088857208625,2026-06-02 15:40:58,,2026-06-01 18:29:26,Mito Electronic Official Shop,24544583,Shopee Mall(Non-CB),5361455124,MITO Oven Listrik Hit MO777 22L Pemanggang Kue,22539814423,Normal Product,,Elektronik,Perangkat Dapur,Oven,878950,1,Komisi XTRA,,768950,,0.50%,3844.75,0.75%,5767.125,9611.875,3844.75,5767.125,9611.875,,0,0.00%,0,100.00%,9611.875,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022JBU0HHR,Tertunda,234088444257813,2026-06-02 15:34:05,,2026-06-01 11:57:14,AMPERASHOP10 OFFICIAL,998912110,Preferred(Non-CB),42557020713,Pempek Lala Palembang Asli Paket 80 pcs Frozen,159218961386,Normal Product,,Makanan & Minuman,Makanan Segar & Beku,Daging & Seafood Beku,243000,1,Komisi XTRA,,218700,,1.50%,3280.5,3.00%,6561,9841.5,3280.5,6561,9841.5,,0,0.00%,0,100.00%,9841.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022J7T7D6V,Tertunda,234088309216738,2026-06-02 15:31:49,,2026-06-02 14:47:43,arcericos.id,1562851020,C2C(Non-CB),29639447064,Garskin Viral | Stiker HP One Piece | Anti Jamur HP | Custom Stiker HP | Bisa Semua Tipe HP | Pelindung Belakang HP | Anti Gores,167256044802,Normal Product,,Handphone & Aksesoris,Aksesoris,Casing & Skin,12000,1,Komisi XTRA,,12000,,0.00%,0,3.00%,360,360,0,360,360,,0,0.00%,0,100.00%,360,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Others
2606022HG7WERW,Tertunda,234087518260689,2026-06-02 15:18:38,,2026-06-02 14:04:23,PUPAN MURAH,1076439651,C2C(Non-CB),48158126115,ANTENA LARSEN VHF DVE ANTENA MC101s FREK RANGE 141-174mhz,360719379057,Normal Product,,Handphone & Aksesoris,Walkie Talkie,,175000,1,Komisi XTRA,,154800,,0.00%,0,1.00%,1548,1548,0,1548,1548,,0,0.00%,0,100.00%,1548,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
2606022HBCDX2B,Tertunda,234087355222550,2026-06-02 15:15:56,,2026-06-01 19:01:18,Myiwe Beauty Official Shop,573738517,Shopee Mall(Non-CB),28012787004,Myiwe Shampoo Penghilang Uban / Penghitam Rambut Uban Original,215429758273,Normal Product,,Perawatan & Kecantikan,Perawatan Rambut,Shampo,89100,1,Komisi XTRA,,61616,,1.50%,924.24,6.50%,4005.04,4929.28,924.24,4005.04,4929.28,,0,0.00%,0,100.00%,4929.28,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022H4AEH1A,Tertunda,234087118262908,2026-06-02 15:11:58,,2026-06-02 13:31:56,gadgetklikaksesorishandphone,81884069,C2C(Non-CB),4847154767,lem fox putih / kayu / fox / 350 Gram,40641031906,Normal Product,,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor,Lem,10000,5,Komisi XTRA,,46000,,0.00%,0,1.00%,460,460,0,460,460,,0,0.00%,0,100.00%,460,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022H1A4MSG,Tertunda,234087017286101,2026-06-02 15:10:18,,2026-05-31 05:45:14,Arya_Bordir,1784462037,C2C(Non-CB),40580033313,Bordir Nama Custom Dada Seragam Sekolah Bisa Express / Sameday | Bet Nama Pramuka | Bordir Komputer Rapi,345780085233,Normal Product,,Aksesoris Fashion,Aksesoris Tambahan,Bordir,2450,2,Komisi XTRA,,4900,,0.00%,0,3.50%,171.5,171.5,0,645.75,645.75,,0,0.00%,0,100.00%,645.75,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606022H1A4MSG,Tertunda,234087017286101,2026-06-02 15:10:18,,2026-05-31 05:45:14,Arya_Bordir,1784462037,C2C(Non-CB),52460781415,bendera.bordir seragam.emblem,340942543510,Normal Product,,Aksesoris Fashion,Aksesoris Tambahan,Bordir,1250,3,Komisi XTRA,,3750,,0.00%,0,3.50%,131.25,131.25,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606022H1A4MSG,Tertunda,234087017286101,2026-06-02 15:10:18,,2026-05-31 05:45:14,Arya_Bordir,1784462037,C2C(Non-CB),40580033313,Bordir Nama Custom Dada Seragam Sekolah Bisa Express / Sameday | Bet Nama Pramuka | Bordir Komputer Rapi,345780085232,Normal Product,,Aksesoris Fashion,Aksesoris Tambahan,Bordir,2450,4,Komisi XTRA,,9800,,0.00%,0,3.50%,343,343,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606022F4W00DM,Tertunda,234084990234342,2026-06-02 14:36:30,,2026-05-31 05:14:10,Anggia Official,270402006,Preferred(Non-CB),23126059767,BERGO CRINKLE SYAR'I BERGO CRINKLE INSTAN JUMBO XL,146642096765,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,30000,1,Komisi XTRA,,26827,,1.50%,402.405,5.00%,1341.35,1743.755,2097.825,6992.75,9090.575,,0,0.00%,0,100.00%,9090.575,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022F4W00DM,Tertunda,234084990234342,2026-06-02 14:36:30,,2026-05-31 05:14:10,Anggia Official,270402006,Preferred(Non-CB),23126059767,BERGO CRINKLE SYAR'I BERGO CRINKLE INSTAN JUMBO XL,146642096770,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,33600,1,Komisi XTRA,,30046,,1.50%,450.69,5.00%,1502.3,1952.99,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022F4W00DM,Tertunda,234084990234342,2026-06-02 14:36:30,,2026-05-31 05:14:10,Anggia Official,270402006,Preferred(Non-CB),23126059767,BERGO CRINKLE SYAR'I BERGO CRINKLE INSTAN JUMBO XL,146642096777,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,33600,1,Komisi XTRA,,30046,,1.50%,450.69,5.00%,1502.3,1952.99,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022F4W00DM,Tertunda,234084990234342,2026-06-02 14:36:30,,2026-05-31 05:14:10,Anggia Official,270402006,Preferred(Non-CB),23126059767,BERGO CRINKLE SYAR'I BERGO CRINKLE INSTAN JUMBO XL,146642096778,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,30799,1,Komisi XTRA,,27541,,1.50%,413.115,5.00%,1377.05,1790.165,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022F4W00DM,Tertunda,234084990234342,2026-06-02 14:36:30,,2026-05-31 05:14:10,Anggia Official,270402006,Preferred(Non-CB),23126059767,BERGO CRINKLE SYAR'I BERGO CRINKLE INSTAN JUMBO XL,221019938451,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,28396,1,Komisi XTRA,,25395,,1.50%,380.925,5.00%,1269.75,1650.675,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022ENRGHWD,Tertunda,234084482219887,2026-06-02 14:28:02,,2026-06-02 12:37:29,999PARTSSTORE,37141322,Preferred(Non-CB),12598634090,FLEXIBLE flexibel SHAFT SELING MESIN POTONG RUMPUT 318 328 338 kotak,231852150500,Normal Product,,Perlengkapan Rumah,Alat Pertukangan & Renovasi Rumah,Pompa Air & Aksesoris,20000,2,Komisi XTRA,,37500,,1.50%,562.5,1.50%,562.5,1125,562.5,562.5,1125,,0,0.00%,0,100.00%,1125,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606022EFQX7M7,Tertunda,234084280288668,2026-06-02 14:24:42,,2026-06-01 07:38:43,Zadashop,235393650,Preferred(Non-CB),52660673023,Rok Motif Polkadot Korea Style - Rok Polkadot Panjang Bahan Hyget Premium - Rok Wanita Panjang Motif Polkadot,420934192841,Normal Product,,Pakaian Wanita,Rok,,64450,1,Komisi XTRA,,64450,,1.50%,966.75,1.50%,966.75,1933.5,966.75,966.75,1933.5,,0,0.00%,0,100.00%,1933.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022DW01SVN,Tertunda,234083651252933,2026-06-02 14:14:11,,2026-06-02 12:20:40,staliashop,10171806,Preferred(Non-CB),24563175134,KEWPIE Salad Dressing Wijen sangrai | Wijen Salad dressing | Kewpie Caesar Saus  siram 200ml,207313993102,Normal Product,,Makanan & Minuman,Kebutuhan Memasak,Bumbu Masak,39800,1,Komisi XTRA,,34800,,1.50%,522,0.50%,174,696,522,174,696,,0,0.00%,0,100.00%,696,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022DVKMQQ9,Tertunda,234083638245421,2026-06-02 14:14:02,,2026-06-02 14:05:58,xinyijaya,1040042304,Preferred(Non-CB),49556180633,ALAT PEMANTIK GAS KOMPOR API,238248131123,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Korek Api & Pemantik,11500,6,Komisi Shopee,,62985,,1.50%,944.775,0.00%,0,944.775,944.775,0,944.775,,0,0.00%,0,100.00%,944.775,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022DGFGUNC,Tertunda,234083231276036,2026-06-02 14:07:18,,2026-06-01 13:47:31,Milan Story ,876655088,Preferred(Non-CB),52760955277,[ LANGSUNG TEMPEL] MILAN STORY False Eyelash ALL SMALL SERIES + TWEZEER Eyelash Extension Eye Make Up LIVE,380955731348,Normal Product,,Perawatan & Kecantikan,Alat Kecantikan,Aksesoris Make Up,35000,1,Komisi XTRA,,26250,,1.50%,393.75,4.00%,1050,1443.75,393.75,1050,1443.75,,0,0.00%,0,100.00%,1443.75,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
2606022DAGT037,Tertunda,234083032291166,2026-06-02 14:04:14,,2026-06-02 14:02:08,ADAMEL S'KCO,1300077594,C2C(Non-CB),52050667046,SYERA VEST Wanita  | Outer Stripe x Bordir Premium_ Bahan Semi Woll Tali Pinggang Salur_Rompi wanita Korean and Kasual Kekinian,330058659136,Normal Product,,Pakaian Wanita,"Jaket, Mantel, & Rompi",Rompi,43000,1,Komisi XTRA,,43000,,0.00%,0,5.00%,2150,2150,0,2150,2150,,0,0.00%,0,100.00%,2150,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022DA686WT,Tertunda,234083020220006,2026-06-02 14:03:40,,2026-06-01 14:55:10,COZME Official ✅,39943822,Preferred(Non-CB),27037759100,WARDAH Exosome EGF-PDRN Lift Regenerating Serum 30mL,260435845273,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Serum & Essence Wajah,225700,1,Komisi Shopee,,173552,,1.50%,2603.28,0.00%,0,2603.28,3119.955,172.225,3292.18,,0,0.00%,0,100.00%,3292.18,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022DA686WT,Tertunda,234083020220006,2026-06-02 14:03:40,,2026-06-01 14:55:10,COZME Official ✅,39943822,Preferred(Non-CB),1046633149,WARDAH Renew You NMF Amino + Ceramide Rejuvenating Gel To Foam Cleanser 100mL,71161432491,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Pembersih Wajah,41500,1,Komisi XTRA,,34445,,1.50%,516.675,0.50%,172.225,688.9,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022D5P8EW6,Tertunda,234082869234806,2026-06-02 14:01:09,,2026-05-28 14:19:53,liales2907,100074262,C2C(Non-CB),21943046216,Nota Live Ribuan (2-10k),225159440252,Normal Product,,Fashion Bayi & Anak,Fashion Bayi & Anak Lainnya,,14000,2,Komisi Shopee,,28000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606022C3HC2HP,Tertunda,234081723268994,2026-06-02 13:42:04,,2026-06-02 13:38:02,KHANGKAIYOU,48172342,Preferred(Non-CB),41827330055,"New!!! Rak Bumbu Dapur 3 Susun - 5 Toples 200ml - Size Medium - Desain Simple, Kayu Pinus, Mudah Dirakit",370313815924,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,75000,1,Komisi XTRA,,59576,,1.50%,893.64,3.50%,2085.16,2978.8,893.64,2085.16,2978.8,,0,0.00%,0,100.00%,2978.8,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022BKWKUHS,Tertunda,234081199236769,2026-06-02 13:33:18,,2026-06-01 17:44:00,Cuculemon Official Store,1479204661,Shopee Mall(Non-CB),48700512400,Cuculemon Tumbler Stainless steel 890ML Termos Air Pansa Portable Botol DesainKartun Botol Minum,380426716649,Normal Product,,Perlengkapan Rumah,Peralatan Makan,Botol Minum & Aksesoris,139000,1,Komisi XTRA,,88612,,1.50%,1329.18,3.50%,3101.42,4430.6,5670.555,13231.295,18901.85,,0,0.00%,0,100.00%,18901.85,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
